Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity Min,Relative Humidity Max,Relative Humidity Mean,Heat Index Min,Heat Index Max,Heat Index Mean,Wind Speed Min,Wind Speed Max,Wind Speed Mean,Wind Gust,Wind Direction,Wind Chill Min,Wind Chill Max,Wind Chill Mean,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"30,30","",,,,,,,,,,,,,,,,,,,0.0,,,,,,"",30.0,30.0,"30,30","30,30","No data available",""
